,date_channel,count,date,channel_name
2918,2017-04-13ds_jobs,1,2017-04-13,ds_jobs
2919,2017-10-03morningpeople,1,2017-10-03,morningpeople
2920,2017-06-11ds_cool_stuff,1,2017-06-11,ds_cool_stuff
2921,2017-06-08ds_cool_stuff,1,2017-06-08,ds_cool_stuff
2922,2016-09-04ds_hackathon_unearth,1,2016-09-04,ds_hackathon_unearth
2923,2016-11-19ds_hackathon_unearth,1,2016-11-19,ds_hackathon_unearth
2924,2017-09-17morningpeople,1,2017-09-17,morningpeople
2925,2017-06-25mdsi_electives,1,2017-06-25,mdsi_electives
2926,2017-08-30ds_jobs,1,2017-08-30,ds_jobs
2927,2017-07-11study-group,1,2017-07-11,study-group
2928,2018-05-05dvn-team-1,1,2018-05-05,dvn-team-1
2929,2018-10-16spring_stds_assign2,1,2018-10-16,spring_stds_assign2
2930,2018-12-09ds_jobs,1,2018-12-09,ds_jobs
2931,2019-03-19dev_other,1,2019-03-19,dev_other
2932,2017-10-15mdsi_deeplearn_spr_17,1,2017-10-15,mdsi_deeplearn_spr_17
2933,2018-06-17mdsi_electives,1,2018-06-17,mdsi_electives
2934,2017-04-05ds_hackathons,1,2017-04-05,ds_hackathons
2935,2017-06-11dev_data_vis,1,2017-06-11,dev_data_vis
2936,2017-05-16ds_jobs,1,2017-05-16,ds_jobs
2937,2018-01-09datasciencefiction,1,2018-01-09,datasciencefiction
2938,2017-03-25mdsi_electives,1,2017-03-25,mdsi_electives
2939,2016-11-30ds_jobs,1,2016-11-30,ds_jobs
2940,2018-04-19mdsi_cicaround_help,1,2018-04-19,mdsi_cicaround_help
2941,2017-05-20mdsi_announcements,1,2017-05-20,mdsi_announcements
2942,2018-10-05multivariate_spr_18,1,2018-10-05,multivariate_spr_18
2943,2019-03-11mdsi_19,1,2019-03-11,mdsi_19
2944,2017-05-03mdsi_electives,1,2017-05-03,mdsi_electives
2945,2018-09-27mdsi_electives,1,2018-09-27,mdsi_electives
2946,2016-12-11dev_r,1,2016-12-11,dev_r
2947,2017-06-16mdsi_dvn_aut_18,1,2017-06-16,mdsi_dvn_aut_18
2948,2018-06-13dvn-team-1,1,2018-06-13,dvn-team-1
2949,2018-05-06dev_r,1,2018-05-06,dev_r
2950,2018-09-27govhack2018,1,2018-09-27,govhack2018
2951,2017-02-26mdsi_announcements,1,2017-02-26,mdsi_announcements
2952,2016-08-25interest-startups,1,2016-08-25,interest-startups
2953,2019-02-17dev_python,1,2019-02-17,dev_python
2954,2019-03-23mdsi_dvn_aut_19,1,2019-03-23,mdsi_dvn_aut_19
2955,2016-10-25mdsi_announcements,1,2016-10-25,mdsi_announcements
2956,2018-09-20datasciencefiction,1,2018-09-20,datasciencefiction
2957,2018-08-15oth_random,1,2018-08-15,oth_random
2958,2018-07-26multivariate_spr_18,1,2018-07-26,multivariate_spr_18
2959,2017-03-20mdsi_help,1,2017-03-20,mdsi_help
2960,2017-07-16ilab2_spring_2017,1,2017-07-16,ilab2_spring_2017
2961,2017-10-03mdsi_deeplearn_spr_17,1,2017-10-03,mdsi_deeplearn_spr_17
2962,2018-11-06dev_python,1,2018-11-06,dev_python
2963,2017-10-18mdsi_electives,1,2017-10-18,mdsi_electives
2964,2016-08-1537459-mda,1,2016-08-15,37459-mda
2965,2018-03-23excelsior,1,2018-03-23,excelsior
2966,2017-03-25mdsi_dvn_aut_18,1,2017-03-25,mdsi_dvn_aut_18
2967,2019-02-08dev_r,1,2019-02-08,dev_r
2968,2017-07-17ilab1_spring_2017,1,2017-07-17,ilab1_spring_2017
2969,2018-10-23oth_random,1,2018-10-23,oth_random
2970,2016-11-17ds_hackathons,1,2016-11-17,ds_hackathons
2971,2017-07-17ilab2_spring_2017,1,2017-07-17,ilab2_spring_2017
2972,2017-08-10mdsi_announcements,1,2017-08-10,mdsi_announcements
2973,2017-06-15ds_hackathons,1,2017-06-15,ds_hackathons
2974,2017-03-05dev_data_vis,1,2017-03-05,dev_data_vis
2975,2017-04-04oth_humour,1,2017-04-04,oth_humour
2976,2017-04-22ds_hackathons,1,2017-04-22,ds_hackathons
2977,2019-03-03dev_python,1,2019-03-03,dev_python
2978,2017-06-14pmd_aut_17,1,2017-06-14,pmd_aut_17
2979,2016-09-16databusters,1,2016-09-16,databusters
2980,2019-01-20mdsi_electives,1,2019-01-20,mdsi_electives
2981,2018-03-07mdsi_datacamp,1,2018-03-07,mdsi_datacamp
2982,2018-05-30mdsi_dadm_aut_18,1,2018-05-30,mdsi_dadm_aut_18
2983,2017-04-23mdsi_announcements,1,2017-04-23,mdsi_announcements
2984,2018-06-26dev_r,1,2018-06-26,dev_r
2985,2016-11-02ds_hackathons,1,2016-11-02,ds_hackathons
2986,2018-04-20mdsi_cicaround_help,1,2018-04-20,mdsi_cicaround_help
2987,2019-02-26ds_protips,1,2019-02-26,ds_protips
2988,2018-04-19dev_data_vis,1,2018-04-19,dev_data_vis
2989,2016-10-20ds_cool_stuff,1,2016-10-20,ds_cool_stuff
2990,2018-10-12ds_cool_stuff,1,2018-10-12,ds_cool_stuff
2991,2018-07-04mdsi_announcements,1,2018-07-04,mdsi_announcements
2992,2017-05-14dev_data_vis,1,2017-05-14,dev_data_vis
2993,2018-10-01oth_random,1,2018-10-01,oth_random
2994,2019-03-18dev_r,1,2019-03-18,dev_r
2995,2019-03-03dev_r,1,2019-03-03,dev_r
2996,2018-04-17mdsi_dvn_aut_18,1,2018-04-17,mdsi_dvn_aut_18
2997,2018-10-30mdsi_electives,1,2018-10-30,mdsi_electives
2998,2018-10-03ds_hackathons,1,2018-10-03,ds_hackathons
2999,2016-07-20ds_hackathons,1,2016-07-20,ds_hackathons
3000,2017-04-05mdsi_electives,1,2017-04-05,mdsi_electives
3001,2017-09-07morningpeople,1,2017-09-07,morningpeople
3002,2017-02-07mdsi_announcements,1,2017-02-07,mdsi_announcements
3003,2017-03-25mdsi_announcements,1,2017-03-25,mdsi_announcements
3004,2018-12-11ds_data_ethics,1,2018-12-11,ds_data_ethics
3005,2017-03-21ds_cool_stuff,1,2017-03-21,ds_cool_stuff
3006,2018-04-08dev_r,1,2018-04-08,dev_r
3007,2018-08-02mdsi_datacamp,1,2018-08-02,mdsi_datacamp
3008,2017-05-10mdsi_announcements,1,2017-05-10,mdsi_announcements
3009,2016-11-06github-setup,1,2016-11-06,github-setup
3010,2017-11-10dev_r,1,2017-11-10,dev_r
3011,2017-07-23dev_datasets,1,2017-07-23,dev_datasets
3012,2016-12-22dev_data_vis,1,2016-12-22,dev_data_vis
3013,2018-09-13hjl,1,2018-09-13,hjl
3014,2018-08-19mdsi_stds_spr_18,1,2018-08-19,mdsi_stds_spr_18
3015,2016-10-19ds_hackathon_unearth,1,2016-10-19,ds_hackathon_unearth
3016,2017-04-12ds_protips,1,2017-04-12,ds_protips
3017,2018-04-28ds_jobs,1,2018-04-28,ds_jobs
3018,2017-06-19mdsi_announcements,1,2017-06-19,mdsi_announcements
3019,2017-12-12ilab2_spring_2017,1,2017-12-12,ilab2_spring_2017
3020,2017-07-29dev_machine_learning,1,2017-07-29,dev_machine_learning
3021,2019-03-13mdsi_dvn_aut_19,1,2019-03-13,mdsi_dvn_aut_19
3022,2019-01-09mdsi_electives,1,2019-01-09,mdsi_electives
3023,2016-08-02mdsi_announcements,1,2016-08-02,mdsi_announcements
3024,2017-02-05mdsi_announcements,1,2017-02-05,mdsi_announcements
3025,2018-10-05inconvenienttruth,1,2018-10-05,inconvenienttruth
3026,2016-08-01dev_data_vis,1,2016-08-01,dev_data_vis
3027,2017-08-07morningpeople,1,2017-08-07,morningpeople
3028,2018-08-16mdsi_announcements,1,2018-08-16,mdsi_announcements
3029,2018-03-20dev_machine_learning,1,2018-03-20,dev_machine_learning
3030,2017-11-27mdsi_announcements,1,2017-11-27,mdsi_announcements
3031,2018-08-11fliparound,1,2018-08-11,fliparound
3032,2018-01-22mdsi_dam_aut_18,1,2018-01-22,mdsi_dam_aut_18
3033,2017-11-21ds_cool_stuff,1,2017-11-21,ds_cool_stuff
3034,2017-04-15pmd_aut_17,1,2017-04-15,pmd_aut_17
3035,2018-05-31dvn-team-1,1,2018-05-31,dvn-team-1
3036,2018-02-23mdsi_datacamp,1,2018-02-23,mdsi_datacamp
3037,2017-11-11ilab2_spring_2017,1,2017-11-11,ilab2_spring_2017
3038,2018-05-14mdsi_announcements,1,2018-05-14,mdsi_announcements
3039,2018-12-16dev_machine_learning,1,2018-12-16,dev_machine_learning
3040,2017-02-02ds_hackathons,1,2017-02-02,ds_hackathons
3041,2017-06-18mdsi_announcements,1,2017-06-18,mdsi_announcements
3042,2017-08-06mdsi_deeplearn_spr_17,1,2017-08-06,mdsi_deeplearn_spr_17
3043,2016-11-18stack_underflow,1,2016-11-18,stack_underflow
3044,2016-12-06ds_cool_stuff,1,2016-12-06,ds_cool_stuff
3045,2018-05-12ds_jobs,1,2018-05-12,ds_jobs
3046,2017-09-08dev_r,1,2017-09-08,dev_r
3047,2018-11-24mdsi,1,2018-11-24,mdsi
3048,2016-09-06dev_python,1,2016-09-06,dev_python
3049,2017-05-23ds_hackathons,1,2017-05-23,ds_hackathons
3050,2018-11-13mdsi_announcements,1,2018-11-13,mdsi_announcements
3051,2016-09-09dev_data_vis,1,2016-09-09,dev_data_vis
3052,2018-03-25ds_hackathons,1,2018-03-25,ds_hackathons
3053,2018-10-19dev_r,1,2018-10-19,dev_r
3054,2017-06-17dadm_aut_17,1,2017-06-17,dadm_aut_17
3055,2017-03-12dev_datasets,1,2017-03-12,dev_datasets
3056,2017-05-12mdsi_dvn_aut_18,1,2017-05-12,mdsi_dvn_aut_18
3057,2016-08-30online-courses,1,2016-08-30,online-courses
3058,2017-06-24ds_cool_stuff,1,2017-06-24,ds_cool_stuff
3059,2018-01-06mdsi_deeplearn_spr_17,1,2018-01-06,mdsi_deeplearn_spr_17
3060,2019-01-08mdsi_electives,1,2019-01-08,mdsi_electives
3061,2019-03-15ds_cool_stuff,1,2019-03-15,ds_cool_stuff
3062,2017-09-10mdsi_deeplearn_spr_17,1,2017-09-10,mdsi_deeplearn_spr_17
3063,2017-10-11oth_random,1,2017-10-11,oth_random
3064,2018-09-08mdsi_ilab2_spr_18,1,2018-09-08,mdsi_ilab2_spr_18
3065,2017-08-17datasciencefiction,1,2017-08-17,datasciencefiction
3066,2017-03-29ds_jobs,1,2017-03-29,ds_jobs
3067,2019-03-09dev_python,1,2019-03-09,dev_python
3068,2019-02-18ds_jobs,1,2019-02-18,ds_jobs
3069,2018-03-21ds_cool_stuff,1,2018-03-21,ds_cool_stuff
3070,2019-03-24mdsi_dam_aut_19,1,2019-03-24,mdsi_dam_aut_19
3071,2016-11-11mdsi_announcements,1,2016-11-11,mdsi_announcements
3072,2019-03-15oth_humour,1,2019-03-15,oth_humour
3073,2017-08-01dev_datasets,1,2017-08-01,dev_datasets
3074,2018-11-13mdsi_32513adaa_spr_18,1,2018-11-13,mdsi_32513adaa_spr_18
3075,2017-08-03ds_cool_stuff,1,2017-08-03,ds_cool_stuff
3076,2017-05-30mdsi_announcements,1,2017-05-30,mdsi_announcements
3077,2017-10-23mdsi_cicaround_help,1,2017-10-23,mdsi_cicaround_help
3078,2017-04-06dev_data_vis,1,2017-04-06,dev_data_vis
3079,2017-09-14ds_cool_stuff,1,2017-09-14,ds_cool_stuff
3080,2017-07-17mdsi_electives,1,2017-07-17,mdsi_electives
3081,2017-04-04ds_cool_stuff,1,2017-04-04,ds_cool_stuff
3082,2018-10-09dev_data_vis,1,2018-10-09,dev_data_vis
3083,2017-07-15ds_hackathons,1,2017-07-15,ds_hackathons
3084,2016-10-3037459-mda,1,2016-10-30,37459-mda
3085,2016-08-19ds_cool_stuff,1,2016-08-19,ds_cool_stuff
3086,2018-05-30dvn-team-1,1,2018-05-30,dvn-team-1
3087,2017-01-30mdsi_announcements,1,2017-01-30,mdsi_announcements
3088,2017-05-22ds_protips,1,2017-05-22,ds_protips
3089,2017-08-07ds_hackathons,1,2017-08-07,ds_hackathons
3090,2018-07-04mdsi_dvn_aut_18,1,2018-07-04,mdsi_dvn_aut_18
3091,2018-08-19mdsi_stds_proj,1,2018-08-19,mdsi_stds_proj
3092,2016-12-20mdsi_announcements,1,2016-12-20,mdsi_announcements
3093,2016-09-12pedxhack,1,2016-09-12,pedxhack
3094,2018-10-29dev_python,1,2018-10-29,dev_python
3095,2016-06-13mdsi_announcements,1,2016-06-13,mdsi_announcements
3096,2017-11-09mdsi_announcements,1,2017-11-09,mdsi_announcements
3097,2018-05-03mdsi_dadm_aut_18,1,2018-05-03,mdsi_dadm_aut_18
3098,2017-01-07mdsi_announcements,1,2017-01-07,mdsi_announcements
3099,2018-02-22ds_cool_stuff,1,2018-02-22,ds_cool_stuff
3100,2018-11-14ds_cool_stuff,1,2018-11-14,ds_cool_stuff
3101,2016-08-26ds_hackathon_unearth,1,2016-08-26,ds_hackathon_unearth
3102,2017-03-31dev_data_vis,1,2017-03-31,dev_data_vis
3103,2018-03-13mdsi_cicaround_help,1,2018-03-13,mdsi_cicaround_help
3104,2017-02-09dev_other,1,2017-02-09,dev_other
3105,2017-09-07ds_cool_stuff,1,2017-09-07,ds_cool_stuff
3106,2017-05-01oth_humour,1,2017-05-01,oth_humour
3107,2018-09-24multivariate_spr_18,1,2018-09-24,multivariate_spr_18
3108,2017-05-19dev_r,1,2017-05-19,dev_r
3109,2018-10-14dev_nlp,1,2018-10-14,dev_nlp
3110,2018-03-04dev_r,1,2018-03-04,dev_r
3111,2018-10-12govhack2018,1,2018-10-12,govhack2018
3112,2016-11-17mdsi_electives,1,2016-11-17,mdsi_electives
3113,2018-11-15ds_data_ethics,1,2018-11-15,ds_data_ethics
3114,2017-03-11mdsi_announcements,1,2017-03-11,mdsi_announcements
3115,2019-03-14mdsi_dvn_aut_19,1,2019-03-14,mdsi_dvn_aut_19
3116,2019-03-14mdsi_course_review,1,2019-03-14,mdsi_course_review
3117,2016-08-23interest-startups,1,2016-08-23,interest-startups
3118,2017-03-09dev_r,1,2017-03-09,dev_r
3119,2016-09-20dev_python,1,2016-09-20,dev_python
3120,2016-08-16heisenberg,1,2016-08-16,heisenberg
3121,2016-10-20ds_hackathons,1,2016-10-20,ds_hackathons
3122,2019-02-22ds_data_ethics,1,2019-02-22,ds_data_ethics
3123,2016-08-29ds_hackathons,1,2016-08-29,ds_hackathons
3124,2016-11-07mdsi_announcements,1,2016-11-07,mdsi_announcements
3125,2018-08-28jp-morgan-i-lab-18,1,2018-08-28,jp-morgan-i-lab-18
3126,2018-01-02ds_cool_stuff,1,2018-01-02,ds_cool_stuff
3127,2017-03-01ds_hackathons,1,2017-03-01,ds_hackathons
3128,2017-07-12oth_humour,1,2017-07-12,oth_humour
3129,2017-05-15mdsi_dvn_aut_18,1,2017-05-15,mdsi_dvn_aut_18
3130,2018-04-05mdsi_announcements,1,2018-04-05,mdsi_announcements
3131,2018-10-23dev_python,1,2018-10-23,dev_python
3132,2016-06-10algroup,1,2016-06-10,algroup
3133,2017-05-21dev_data_vis,1,2017-05-21,dev_data_vis
3134,2017-06-08dadm_aut_17,1,2017-06-08,dadm_aut_17
3135,2018-02-18ds_cool_stuff,1,2018-02-18,ds_cool_stuff
3136,2017-01-31dev_machine_learning,1,2017-01-31,dev_machine_learning
3137,2016-08-2837459-mda,1,2016-08-28,37459-mda
3138,2017-04-12dev_data_vis,1,2017-04-12,dev_data_vis
3139,2017-03-29sleepyheads,1,2017-03-29,sleepyheads
3140,2017-07-24mdsi_datacamp,1,2017-07-24,mdsi_datacamp
3141,2016-12-16interest-startups,1,2016-12-16,interest-startups
3142,2017-12-11ds_cool_stuff,1,2017-12-11,ds_cool_stuff
3143,2016-09-15dev_data_vis,1,2016-09-15,dev_data_vis
3144,2016-08-31online-courses,1,2016-08-31,online-courses
3145,2016-06-07dev_other,1,2016-06-07,dev_other
3146,2018-01-08dev_r,1,2018-01-08,dev_r
3147,2017-09-17datasciencefiction,1,2017-09-17,datasciencefiction
3148,2019-01-15dev_machine_learning,1,2019-01-15,dev_machine_learning
3149,2017-06-10dev_r,1,2017-06-10,dev_r
3150,2018-02-12mdsi_datacamp,1,2018-02-12,mdsi_datacamp
3151,2016-07-05ds_cool_stuff,1,2016-07-05,ds_cool_stuff
3152,2017-05-19oth_random,1,2017-05-19,oth_random
3153,2018-06-11mdsi_dam_aut_18,1,2018-06-11,mdsi_dam_aut_18
3154,2016-10-12mdsi_announcements,1,2016-10-12,mdsi_announcements
3155,2017-05-07study-group,1,2017-05-07,study-group
3156,2016-08-18mdsi_announcements,1,2016-08-18,mdsi_announcements
3157,2018-11-15mdsi_announcements,1,2018-11-15,mdsi_announcements
3158,2017-04-05mdsi_dvn_aut_18,1,2017-04-05,mdsi_dvn_aut_18
3159,2017-03-31ds_hackathons,1,2017-03-31,ds_hackathons
3160,2016-11-11dev_data_vis,1,2016-11-11,dev_data_vis
3161,2017-11-27ds_jobs,1,2017-11-27,ds_jobs
3162,2016-08-08stack_underflow,1,2016-08-08,stack_underflow
3163,2016-11-28dev_other,1,2016-11-28,dev_other
3164,2018-04-14ds_cool_stuff,1,2018-04-14,ds_cool_stuff
3165,2018-09-09spring_stds_assign2,1,2018-09-09,spring_stds_assign2
3166,2017-10-19ilab2_spring_2017,1,2017-10-19,ilab2_spring_2017
3167,2018-08-14dev_nlp,1,2018-08-14,dev_nlp
3168,2018-06-26mdsi_dam_aut_18,1,2018-06-26,mdsi_dam_aut_18
3169,2019-03-12mdsi_announcements,1,2019-03-12,mdsi_announcements
3170,2016-10-18mdsi_announcements,1,2016-10-18,mdsi_announcements
3171,2018-08-19dev_data_vis,1,2018-08-19,dev_data_vis
3172,2016-09-30ds_hackathons,1,2016-09-30,ds_hackathons
3173,2016-10-15interest-startups,1,2016-10-15,interest-startups
3174,2017-02-14ds_protips,1,2017-02-14,ds_protips
3175,2018-08-08what_a_phone,1,2018-08-08,what_a_phone
3176,2017-06-03mdsi_announcements,1,2017-06-03,mdsi_announcements
3177,2017-04-19mdsi_announcements,1,2017-04-19,mdsi_announcements
3178,2017-05-31statistical_thinking,1,2017-05-31,statistical_thinking
3179,2017-06-2937459-mda,1,2017-06-29,37459-mda
3180,2019-01-11mdsi_electives,1,2019-01-11,mdsi_electives
3181,2018-12-02free-stuff,1,2018-12-02,free-stuff
3182,2017-04-09sleepyheads,1,2017-04-09,sleepyheads
3183,2018-09-18mdsi_dam_aut_18,1,2018-09-18,mdsi_dam_aut_18
3184,2017-08-03ilab1_spring_2017,1,2017-08-03,ilab1_spring_2017
3185,2017-07-11ds_cool_stuff,1,2017-07-11,ds_cool_stuff
3186,2018-01-07mdsi_dvn_aut_18,1,2018-01-07,mdsi_dvn_aut_18
3187,2018-09-25mdsi_announcements,1,2018-09-25,mdsi_announcements
3188,2019-02-16dev_r,1,2019-02-16,dev_r
3189,2018-09-09dev_r,1,2018-09-09,dev_r
3190,2016-06-02dev_python,1,2016-06-02,dev_python
3191,2018-05-06ddm-assignment2,1,2018-05-06,ddm-assignment2
3192,2019-03-10ds_cool_stuff,1,2019-03-10,ds_cool_stuff
3193,2017-08-18datasciencefiction,1,2017-08-18,datasciencefiction
3194,2017-08-03mdsi_datacamp,1,2017-08-03,mdsi_datacamp
3195,2018-09-06dev_nlp,1,2018-09-06,dev_nlp
3196,2019-03-22mdsi_electives,1,2019-03-22,mdsi_electives
3197,2017-08-09ds_privacy,1,2017-08-09,ds_privacy
3198,2016-05-15ds_protips,1,2016-05-15,ds_protips
3199,2017-04-20dadm_aut_17,1,2017-04-20,dadm_aut_17
3200,2017-04-08mdsi_dvn_aut_18,1,2017-04-08,mdsi_dvn_aut_18
3201,2017-11-13mdsi_announcements,1,2017-11-13,mdsi_announcements
3202,2017-04-16mdsi_cicaround_help,1,2017-04-16,mdsi_cicaround_help
3203,2019-03-18free-stuff,1,2019-03-18,free-stuff
3204,2016-07-02ds_cool_stuff,1,2016-07-02,ds_cool_stuff
3205,2017-05-18ds_jobs,1,2017-05-18,ds_jobs
3206,2017-09-22mdsi_deeplearn_spr_17,1,2017-09-22,mdsi_deeplearn_spr_17
3207,2017-09-04govhack2017,1,2017-09-04,govhack2017
3208,2017-11-22ds_privacy,1,2017-11-22,ds_privacy
3209,2017-04-16study-group,1,2017-04-16,study-group
3210,2016-12-12dev_datasets,1,2016-12-12,dev_datasets
3211,2016-08-0532513---advanced-data,1,2016-08-05,32513---advanced-data
3212,2017-05-07dadm_aut_17,1,2017-05-07,dadm_aut_17
3213,2018-04-25mdsi_announcements,1,2018-04-25,mdsi_announcements
3214,2017-07-25ilab1_spring_2017,1,2017-07-25,ilab1_spring_2017
3215,2017-01-20online-courses,1,2017-01-20,online-courses
3216,2017-05-06dsi-at2-teamsatata,1,2017-05-06,dsi-at2-teamsatata
3217,2017-06-03dev_data_vis,1,2017-06-03,dev_data_vis
3218,2018-05-13mdsi_dvn_aut_18,1,2018-05-13,mdsi_dvn_aut_18
3219,2016-11-12mdsi_announcements,1,2016-11-12,mdsi_announcements
3220,2016-12-12dev_data_vis,1,2016-12-12,dev_data_vis
3221,2018-03-07mdsi_dvn_aut_18,1,2018-03-07,mdsi_dvn_aut_18
3222,2017-06-15mdsi_electives,1,2017-06-15,mdsi_electives
3223,2017-08-20dev_r,1,2017-08-20,dev_r
3224,2016-09-21databusters,1,2016-09-21,databusters
3225,2018-08-12mdsi_ilab1_spr_18,1,2018-08-12,mdsi_ilab1_spr_18
3226,2018-11-10mdsi_dam_spr_18,1,2018-11-10,mdsi_dam_spr_18
3227,2018-05-05mdsi_announcements,1,2018-05-05,mdsi_announcements
3228,2019-03-10dev_machine_learning,1,2019-03-10,dev_machine_learning
3229,2017-05-05dsi-at2-teamsatata,1,2017-05-05,dsi-at2-teamsatata
3230,2016-10-02ds_cool_stuff,1,2016-10-02,ds_cool_stuff
3231,2019-03-19ds_hackathons,1,2019-03-19,ds_hackathons
3232,2017-03-28mdsi_datacamp,1,2017-03-28,mdsi_datacamp
3233,2018-10-12ds_hackathons,1,2018-10-12,ds_hackathons
3234,2017-05-11mdsi_dam_aut_18,1,2017-05-11,mdsi_dam_aut_18
3235,2016-08-22mdsi_announcements,1,2016-08-22,mdsi_announcements
3236,2017-01-11online-courses,1,2017-01-11,online-courses
3237,2018-08-21ds_protips,1,2018-08-21,ds_protips
3238,2017-07-13interest-startups,1,2017-07-13,interest-startups
3239,2018-10-20multivariate_spr_18,1,2018-10-20,multivariate_spr_18
3240,2017-07-20mdsi_announcements,1,2017-07-20,mdsi_announcements
3241,2018-05-28dvn2018autteam4,1,2018-05-28,dvn2018autteam4
3242,2017-08-0436101-spring-17,1,2017-08-04,36101-spring-17
3243,2018-01-05ds_jobs,1,2018-01-05,ds_jobs
3244,2017-04-02mdsi_datacamp,1,2017-04-02,mdsi_datacamp
3245,2017-06-02mdsi_dvn_aut_18,1,2017-06-02,mdsi_dvn_aut_18
3246,2017-04-20mdsi_dam_aut_18,1,2017-04-20,mdsi_dam_aut_18
3247,2016-11-28ds_cool_stuff,1,2016-11-28,ds_cool_stuff
3248,2017-07-12mdsi,1,2017-07-12,mdsi
3249,2016-09-12heisenberg,1,2016-09-12,heisenberg
3250,2018-09-19dev_datasets,1,2018-09-19,dev_datasets
3251,2017-03-08dev_python,1,2017-03-08,dev_python
3252,2018-04-20dev_data_vis,1,2018-04-20,dev_data_vis
3253,2018-01-24mdsi_datacamp,1,2018-01-24,mdsi_datacamp
3254,2018-11-24mdsi_stds_spr_18,1,2018-11-24,mdsi_stds_spr_18
3255,2018-11-15oth_random,1,2018-11-15,oth_random
3256,2016-09-01online-courses,1,2016-09-01,online-courses
3257,2018-11-11mdsi_electives,1,2018-11-11,mdsi_electives
3258,2017-11-06ilab2_spring_2017,1,2017-11-06,ilab2_spring_2017
3259,2018-03-27mdsi_cicaround_help,1,2018-03-27,mdsi_cicaround_help
3260,2017-09-05mdsi_deeplearn_spr_17,1,2017-09-05,mdsi_deeplearn_spr_17
3261,2016-11-19ds_hackathons,1,2016-11-19,ds_hackathons
3262,2018-11-09ds_cool_stuff,1,2018-11-09,ds_cool_stuff
3263,2018-08-17stds_assign2,1,2018-08-17,stds_assign2
3264,2018-02-06ds_jobs,1,2018-02-06,ds_jobs
3265,2017-04-20mdsi_cicaround_help,1,2017-04-20,mdsi_cicaround_help
3266,2017-08-21ds_jobs,1,2017-08-21,ds_jobs
3267,2017-07-23dev_r,1,2017-07-23,dev_r
3268,2017-09-22mdsi_announcements,1,2017-09-22,mdsi_announcements
3269,2017-03-17mdsi_announcements,1,2017-03-17,mdsi_announcements
3270,2018-08-02mdsi_ilab1_spr_18,1,2018-08-02,mdsi_ilab1_spr_18
3271,2017-07-23ds_cool_stuff,1,2017-07-23,ds_cool_stuff
3272,2017-11-20dev_r,1,2017-11-20,dev_r
3273,2019-02-15ds_cool_stuff,1,2019-02-15,ds_cool_stuff
3274,2017-09-18datasciencefiction,1,2017-09-18,datasciencefiction
3275,2018-08-29ds_jobs,1,2018-08-29,ds_jobs
3276,2017-12-07mdsi_electives,1,2017-12-07,mdsi_electives
3277,2016-12-05ai,1,2016-12-05,ai
3278,2018-04-24mdsi_announcements,1,2018-04-24,mdsi_announcements
3279,2016-08-08mdsi_announcements,1,2016-08-08,mdsi_announcements
3280,2017-04-25ds_hackathons,1,2017-04-25,ds_hackathons
3281,2018-07-03ds_jobs,1,2018-07-03,ds_jobs
3282,2018-05-14groupadnan,1,2018-05-14,groupadnan
3283,2017-03-29mdsi_help,1,2017-03-29,mdsi_help
3284,2018-03-25mdsi_datacamp,1,2018-03-25,mdsi_datacamp
3285,2017-03-13mdsi_announcements,1,2017-03-13,mdsi_announcements
3286,2019-03-05mdsi_deeplearn_aut_19,1,2019-03-05,mdsi_deeplearn_aut_19
3287,2018-03-11ds_protips,1,2018-03-11,ds_protips
3288,2018-05-28dadmat2,1,2018-05-28,dadmat2
3289,2017-01-14ds_cool_stuff,1,2017-01-14,ds_cool_stuff
3290,2018-08-16events-of-interest,1,2018-08-16,events-of-interest
3291,2017-08-12oth_humour,1,2017-08-12,oth_humour
3292,2016-07-24mdsi_announcements,1,2016-07-24,mdsi_announcements
3293,2018-10-12mdsi_dam_spr_18,1,2018-10-12,mdsi_dam_spr_18
3294,2017-06-10mdsi_electives,1,2017-06-10,mdsi_electives
3295,2017-12-15pv_dam2017,1,2017-12-15,pv_dam2017
3296,2018-11-05dev_data_vis,1,2018-11-05,dev_data_vis
3297,2016-08-01ds_hackathons,1,2016-08-01,ds_hackathons
3298,2018-11-26dev_machine_learning,1,2018-11-26,dev_machine_learning
3299,2017-03-16dev_data_vis,1,2017-03-16,dev_data_vis
3300,2018-06-08mdsi_dvn_aut_18,1,2018-06-08,mdsi_dvn_aut_18
3301,2018-11-24mdsi_32513adaa_spr_18,1,2018-11-24,mdsi_32513adaa_spr_18
3302,2016-06-15ds_cool_stuff,1,2016-06-15,ds_cool_stuff
3303,2017-06-05dev_datasets,1,2017-06-05,dev_datasets
3304,2018-05-28mdsi_dvn_aut_18,1,2018-05-28,mdsi_dvn_aut_18
3305,2017-05-03dsi-at2-teamsatata,1,2017-05-03,dsi-at2-teamsatata
3306,2017-09-2136100decepticons,1,2017-09-21,36100decepticons
3307,2017-02-03study-group,1,2017-02-03,study-group
3308,2016-10-28ds_cool_stuff,1,2016-10-28,ds_cool_stuff
